Date,Team,Opponent,Team Score,Opponent Score,Location,Team Margin,Team Result,Team Location,Team Avg Scoring Margin,Opponent Average Scoring Margin
1/30/13,Creighton,Missouri St,91,77,Creighton,14,Win,Home,12.32,-7.90
1/30/13,Missouri St,Creighton,77,91,Creighton,-14,Loss,Away,-7.90,12.32
1/30/13,Delaware,William & Mary,66,56,Delaware,10,Win,Home,-0.10,-0.43
1/30/13,William & Mary,Delaware,56,66,Delaware,-10,Loss,Away,-0.43,-0.10
1/30/13,Memphis,East Carolina,75,68,East Carolina,7,Win,Away,10.58,0.04
1/30/13,East Carolina,Memphis,68,75,East Carolina,-7,Loss,Home,0.04,10.58
1/30/13,Florida,South Carolina,75,36,Florida,39,Win,Home,18.77,-2.55
1/30/13,South Carolina,Florida,36,75,Florida,-39,Loss,Away,-2.55,18.77
1/30/13,Florida St,Maryland,73,71,Florida St,2,Win,Home,-1.00,7.10
1/30/13,Maryland,Florida St,71,73,Florida St,-2,Loss,Away,7.10,-1.00
1/30/13,St Joseph's PA,Fordham,66,62,Fordham,4,Win,Away,3.76,-11.48
1/30/13,Fordham,St Joseph's PA,62,66,Fordham,-4,Loss,Home,-11.48,3.76
1/30/13,Georgetown,Seton Hall,74,52,Georgetown,22,Win,Home,8.90,-0.19
1/30/13,Seton Hall,Georgetown,52,74,Georgetown,-22,Loss,Away,-0.19,8.90
1/30/13,Georgia,Auburn,57,49,Georgia,8,Win,Home,-0.65,-3.81
1/30/13,Auburn,Georgia,49,57,Georgia,-8,Loss,Away,-3.81,-0.65
1/30/13,Vermont,Hartford,49,43,Hartford,6,Win,Away,4.31,-0.66
1/30/13,Hartford,Vermont,43,49,Hartford,-6,Loss,Home,-0.66,4.31
1/30/13,High Point,Longwood,88,60,High Point,28,Win,Home,3.15,-15.62
1/30/13,Longwood,High Point,60,88,High Point,-28,Loss,Away,-15.62,3.15
1/30/13,Army,Holy Cross,80,66,Holy Cross,14,Win,Away,3.03,-3.17
1/30/13,Holy Cross,Army,66,80,Holy Cross,-14,Loss,Home,-3.17,3.03
1/30/13,Kansas St,Texas,83,57,Kansas St,26,Win,Home,7.60,0.50
1/30/13,Texas,Kansas St,57,83,Kansas St,-26,Loss,Away,0.50,7.60
1/30/13,Massachusetts,La Salle,61,60,La Salle,1,Win,Away,1.86,7.07
1/30/13,La Salle,Massachusetts,60,61,La Salle,-1,Loss,Home,7.07,1.86
1/30/13,Lafayette,Colgate,69,40,Lafayette,29,Win,Home,-0.41,-6.16
1/30/13,Colgate,Lafayette,40,69,Lafayette,-29,Loss,Away,-6.16,-0.41
1/30/13,Long Beach St,Santa Barbara,57,55,Long Beach St,2,Win,Home,-1.86,-4.68
1/30/13,Santa Barbara,Long Beach St,55,57,Long Beach St,-2,Loss,Away,-4.68,-1.86
1/30/13,Loyola-Chicago,WI Milwaukee,76,65,Loyola-Chicago,11,Win,Home,1.27,-10.07
1/30/13,WI Milwaukee,Loyola-Chicago,65,76,Loyola-Chicago,-11,Loss,Away,-10.07,1.27
1/30/13,LSU,Missouri,73,70,LSU,3,Win,Home,2.52,10.39
1/30/13,Missouri,LSU,70,73,LSU,-3,Loss,Away,10.39,2.52
1/30/13,New Hampshire,Maine,57,54,Maine,3,Win,Away,-3.52,-5.45
1/30/13,Maine,New Hampshire,54,57,Maine,-3,Loss,Home,-5.45,-3.52
1/30/13,SMU,Marshall,68,57,Marshall,11,Win,Away,0.80,-4.35
1/30/13,Marshall,SMU,57,68,Marshall,-11,Loss,Home,-4.35,0.80
1/30/13,SF Austin,McNeese St,59,39,McNeese St,20,Win,Away,11.88,-6.73
1/30/13,McNeese St,SF Austin,39,59,McNeese St,-20,Loss,Home,-6.73,11.88
1/30/13,W Michigan,Miami OH,72,68,Miami OH,4,Win,Away,2.07,-6.82
1/30/13,Miami OH,W Michigan,68,72,Miami OH,-4,Loss,Home,-6.82,2.07
1/30/13,Michigan,Northwestern,68,46,Michigan,22,Win,Home,11.93,-2.58
1/30/13,Northwestern,Michigan,46,68,Michigan,-22,Loss,Away,-2.58,11.93
1/30/13,Texas A&M,Mississippi St,55,49,Mississippi St,6,Win,Away,1.81,-9.30
1/30/13,Mississippi St,Texas A&M,49,55,Mississippi St,-6,Loss,Home,-9.30,1.81
1/30/13,N Illinois,Kent,67,65,N Illinois,2,Win,Home,-10.11,4.06
1/30/13,Kent,N Illinois,65,67,N Illinois,-2,Loss,Away,4.06,-10.11
1/30/13,Lehigh,Navy,71,49,Navy,22,Win,Away,7.24,-6.87
1/30/13,Navy,Lehigh,49,71,Navy,-22,Loss,Home,-6.87,7.24
1/30/13,Georgia St,Northeastern,78,73,Northeastern,5,Win,Away,0.37,1.63
1/30/13,Northeastern,Georgia St,73,78,Northeastern,-5,Loss,Home,1.63,0.37
1/30/13,Notre Dame,Villanova,65,60,Notre Dame,5,Win,Home,7.81,2.87
1/30/13,Villanova,Notre Dame,60,65,Notre Dame,-5,Loss,Away,2.87,7.81
1/30/13,Oklahoma St,Iowa St,78,76,Oklahoma St,2,Win,Home,10.47,9.23
1/30/13,Iowa St,Oklahoma St,76,78,Oklahoma St,-2,Loss,Away,9.23,10.47
1/30/13,Towson,Old Dominion,68,66,Old Dominion,2,Win,Away,0.67,-6.03
1/30/13,Old Dominion,Towson,66,68,Old Dominion,-2,Loss,Home,-6.03,0.67
1/30/13,UNC Asheville,Presbyterian,77,74,Presbyterian,3,Win,Away,0.86,-12.93
1/30/13,Presbyterian,UNC Asheville,74,77,Presbyterian,-3,Loss,Home,-12.93,0.86
1/30/13,Indiana,Purdue,97,60,Purdue,37,Win,Away,18.55,1.00
1/30/13,Purdue,Indiana,60,97,Purdue,-37,Loss,Home,1.00,18.55
1/30/13,VMI,Radford,70,69,Radford,1,Win,Away,-4.54,-3.61
1/30/13,Radford,VMI,69,70,Radford,-1,Loss,Home,-3.61,-4.54
1/30/13,VA Commonwealth,Rhode Island,70,64,Rhode Island,6,Win,Away,13.55,-5.55
1/30/13,Rhode Island,VA Commonwealth,64,70,Rhode Island,-6,Loss,Home,-5.55,13.55
1/30/13,Rice,Houston,79,69,Rice,10,Win,Home,-11.36,4.32
1/30/13,Houston,Rice,69,79,Rice,-10,Loss,Away,4.32,-11.36
1/30/13,Hampton,S Carolina St,64,60,S Carolina St,4,Win,Away,-1.47,-13.22
1/30/13,S Carolina St,Hampton,60,64,S Carolina St,-4,Loss,Home,-13.22,-1.47
1/30/13,Drake,S Illinois,61,56,S Illinois,5,Win,Away,-1.93,-2.93
1/30/13,S Illinois,Drake,56,61,S Illinois,-5,Loss,Home,-2.93,-1.93
1/30/13,St John's,DePaul,79,74,St John's,5,Win,Home,-0.53,-3.42
1/30/13,DePaul,St John's,74,79,St John's,-5,Loss,Away,-3.42,-0.53
1/30/13,Stanford,Oregon,76,52,Stanford,24,Win,Home,4.81,7.90
1/30/13,Oregon,Stanford,52,76,Stanford,-24,Loss,Away,7.90,4.81
1/30/13,Temple,Richmond,71,64,Temple,7,Win,Home,4.97,4.00
1/30/13,Richmond,Temple,64,71,Temple,-7,Loss,Away,4.00,4.97
1/30/13,UCF,Tulane,58,50,Tulane,8,Win,Away,2.48,4.33
1/30/13,Tulane,UCF,50,58,Tulane,-8,Loss,Home,4.33,2.48
1/30/13,UAB,UTEP,78,72,UAB,6,Win,Home,-0.87,2.63
1/30/13,UTEP,UAB,72,78,UAB,-6,Loss,Away,2.63,-0.87
1/30/13,UC Irvine,Cal Poly SLO,52,45,UC Irvine,7,Win,Home,0.83,0.96
1/30/13,Cal Poly SLO,UC Irvine,45,52,UC Irvine,-7,Loss,Away,0.96,0.83
1/30/13,USC,UCLA,75,71,UCLA,4,Win,Away,-1.90,6.42
1/30/13,UCLA,USC,71,75,UCLA,-4,Loss,Home,6.42,-1.90
1/30/13,UNLV,Nevada,66,54,UNLV,12,Win,Home,7.52,-4.93
1/30/13,Nevada,UNLV,54,66,UNLV,-12,Loss,Away,-4.93,7.52
1/30/13,Miami FL,Virginia Tech,73,64,Virginia Tech,9,Win,Away,9.13,-4.13
1/30/13,Virginia Tech,Miami FL,64,73,Virginia Tech,-9,Loss,Home,-4.13,9.13
1/30/13,Duke,Wake Forest,75,70,Wake Forest,5,Win,Away,13.58,-2.40
1/30/13,Wake Forest,Duke,70,75,Wake Forest,-5,Loss,Home,-2.40,13.58
1/30/13,Winthrop,Coastal Car,61,48,Winthrop,13,Win,Home,-4.31,-0.38
1/30/13,Coastal Car,Winthrop,48,61,Winthrop,-13,Loss,Away,-0.38,-4.31
1/30/13,Detroit,Wright St,83,76,Wright St,7,Win,Away,6.03,3.59
1/30/13,Wright St,Detroit,76,83,Wright St,-7,Loss,Home,3.59,6.03
1/30/13,New Mexico,Wyoming,63,59,Wyoming,4,Win,Away,6.74,1.46
1/30/13,Wyoming,New Mexico,59,63,Wyoming,-4,Loss,Home,1.46,6.74
1/30/13,Xavier,Dayton,66,61,Xavier,5,Win,Home,2.87,5.47
1/30/13,Dayton,Xavier,61,66,Xavier,-5,Loss,Away,5.47,2.87
1/30/13,Youngstown St,Valparaiso,80,68,Youngstown St,12,Win,Home,-1.57,8.90
1/30/13,Valparaiso,Youngstown St,68,80,Youngstown St,-12,Loss,Away,8.90,-1.57
1/29/13,Stony Brook,Albany NY,65,49,Albany NY,16,Win,Away,9.90,4.12
1/29/13,Albany NY,Stony Brook,49,65,Albany NY,-16,Loss,Home,4.12,9.90
1/29/13,North Carolina,Boston College,82,70,Boston College,12,Win,Away,7.30,-1.29
1/29/13,Boston College,North Carolina,70,82,Boston College,-12,Loss,Home,-1.29,7.30
1/29/13,Bradley,Illinois St,83,77,Bradley,6,Win,Home,-0.26,6.52
1/29/13,Illinois St,Bradley,77,83,Bradley,-6,Loss,Away,6.52,-0.26
1/29/13,Clemson,Georgia Tech,63,60,Clemson,3,Win,Home,1.57,2.67
1/29/13,Georgia Tech,Clemson,60,63,Clemson,-3,Loss,Away,2.67,1.57
1/29/13,Evansville,Northern Iowa,54,51,Evansville,3,Win,Home,2.63,3.10
1/29/13,Northern Iowa,Evansville,51,54,Evansville,-3,Loss,Away,3.10,2.63
1/29/13,Liberty,Campbell,89,72,Liberty,17,Win,Home,-4.28,-4.82
1/29/13,Campbell,Liberty,72,89,Liberty,-17,Loss,Away,-4.82,-4.28
1/29/13,Minnesota,Nebraska,84,65,Minnesota,19,Win,Home,7.03,-4.90
1/29/13,Nebraska,Minnesota,65,84,Minnesota,-19,Loss,Away,-4.90,7.03
1/29/13,Kentucky,Mississippi,87,74,Mississippi,13,Win,Away,9.26,11.10
1/29/13,Mississippi,Kentucky,74,87,Mississippi,-13,Loss,Home,11.10,9.26
1/29/13,Ohio St,Wisconsin,58,49,Ohio St,9,Win,Home,11.47,10.10
1/29/13,Wisconsin,Ohio St,49,58,Ohio St,-9,Loss,Away,10.10,11.47
1/29/13,Tennessee,Vanderbilt,58,57,Tennessee,1,Win,Home,3.33,0.00
1/29/13,Vanderbilt,Tennessee,57,58,Tennessee,-1,Loss,Away,0.00,3.33
1/29/13,Virginia,NC State,58,55,Virginia,3,Win,Home,9.81,7.35
1/29/13,NC State,Virginia,55,58,Virginia,-3,Loss,Away,7.35,9.81
1/29/13,Indiana St,Wichita St,68,55,Wichita St,13,Win,Away,0.62,8.87
1/29/13,Wichita St,Indiana St,55,68,Wichita St,-13,Loss,Home,8.87,0.62
1/28/13,Bethune-Cookman,MD E Shore,58,57,Bethune-Cookman,1,Win,Home,-3.48,-14.48
1/28/13,MD E Shore,Bethune-Cookman,57,58,Bethune-Cookman,-1,Loss,Away,-14.48,-3.48
1/28/13,Delaware,Drexel,66,64,Drexel,2,Win,Away,-0.10,0.10
1/28/13,Drexel,Delaware,64,66,Drexel,-2,Loss,Home,0.10,-0.10
1/28/13,E Washington,Portland St,76,65,E Washington,11,Win,Home,-5.29,-5.31
1/28/13,Portland St,E Washington,65,76,E Washington,-11,Loss,Away,-5.31,-5.29
1/28/13,Delaware St,Florida A&M,57,48,Florida A&M,9,Win,Away,-6.18,-9.89
1/28/13,Florida A&M,Delaware St,48,57,Florida A&M,-9,Loss,Home,-9.89,-6.18
1/28/13,MS Valley St,Grambling,65,50,Grambling,15,Win,Away,-10.86,-27.37
1/28/13,Grambling,MS Valley St,50,65,Grambling,-15,Loss,Home,-27.37,-10.86
1/28/13,Jackson St,Ark Pine Bluff,82,67,Jackson St,15,Win,Home,-5.44,-3.93
1/28/13,Ark Pine Bluff,Jackson St,67,82,Jackson St,-15,Loss,Away,-3.93,-5.44
1/28/13,Louisville,Pittsburgh,64,61,Louisville,3,Win,Home,15.55,14.71
1/28/13,Pittsburgh,Louisville,61,64,Louisville,-3,Loss,Away,14.71,15.55
1/28/13,Marquette,South Florida,63,50,Marquette,13,Win,Home,6.73,-3.40
1/28/13,South Florida,Marquette,50,63,Marquette,-13,Loss,Away,-3.40,6.73
1/28/13,NC A&T,Coppin St,63,62,NC A&T,1,Win,Home,-0.87,-8.37
1/28/13,Coppin St,NC A&T,62,63,NC A&T,-1,Loss,Away,-8.37,-0.87
1/28/13,NC Central,Morgan St,69,61,NC Central,8,Win,Home,5.48,1.71
1/28/13,Morgan St,NC Central,61,69,NC Central,-8,Loss,Away,1.71,5.48
1/28/13,Prairie View,Alabama A&M,65,46,Prairie View,19,Win,Home,-6.82,-9.04
1/28/13,Alabama A&M,Prairie View,46,65,Prairie View,-19,Loss,Away,-9.04,-6.82
1/28/13,SC Upstate,ETSU,88,71,SC Upstate,17,Win,Home,0.77,-10.57
1/28/13,ETSU,SC Upstate,71,88,SC Upstate,-17,Loss,Away,-10.57,0.77
1/28/13,TX Southern,Alabama St,97,65,TX Southern,32,Win,Home,5.16,-8.93
1/28/13,Alabama St,TX Southern,65,97,TX Southern,-32,Loss,Away,-8.93,5.16
1/28/13,James Madison,UNC Wilmington,63,56,UNC Wilmington,7,Win,Away,0.29,-7.83
1/28/13,UNC Wilmington,James Madison,56,63,UNC Wilmington,-7,Loss,Home,-7.83,0.29
1/28/13,Kansas,West Virginia,61,56,West Virginia,5,Win,Away,13.35,-1.94
1/28/13,West Virginia,Kansas,56,61,West Virginia,-5,Loss,Home,-1.94,13.35
1/27/13,Niagara,Canisius,66,65,Canisius,1,Win,Away,2.23,3.37
1/27/13,Canisius,Niagara,65,66,Canisius,-1,Loss,Home,3.37,2.23
1/27/13,Clemson,Virginia Tech,77,70,Clemson,7,Win,Home,1.57,-4.13
1/27/13,Virginia Tech,Clemson,70,77,Clemson,-7,Loss,Away,-4.13,1.57
1/27/13,Colorado,California,81,71,Colorado,10,Win,Home,4.80,3.60
1/27/13,California,Colorado,71,81,Colorado,-10,Loss,Away,3.60,4.80
1/27/13,Connecticut,Rutgers,66,54,Connecticut,12,Win,Home,4.47,-1.24
1/27/13,Rutgers,Connecticut,54,66,Connecticut,-12,Loss,Away,-1.24,4.47
1/27/13,Michigan,Illinois,74,60,Illinois,14,Win,Away,11.93,3.87
1/27/13,Illinois,Michigan,60,74,Illinois,-14,Loss,Home,3.87,11.93
1/27/13,Indiana,Michigan St,75,70,Indiana,5,Win,Home,18.55,8.67
1/27/13,Michigan St,Indiana,70,75,Indiana,-5,Loss,Away,8.67,18.55
1/27/13,Iona,Loyola MD,79,71,Loyola MD,8,Win,Away,5.00,3.68
1/27/13,Loyola MD,Iona,71,79,Loyola MD,-8,Loss,Home,3.68,5.00
1/27/13,Siena,Marist,79,75,Marist,4,Win,Away,-8.73,-4.67
1/27/13,Marist,Siena,75,79,Marist,-4,Loss,Home,-4.67,-8.73
1/27/13,Massachusetts,Richmond,70,65,Massachusetts,5,Win,Home,1.86,4.00
1/27/13,Richmond,Massachusetts,65,70,Massachusetts,-5,Loss,Away,4.00,1.86
1/27/13,Miami FL,Florida St,71,47,Miami FL,24,Win,Home,9.13,-1.00
1/27/13,Florida St,Miami FL,47,71,Miami FL,-24,Loss,Away,-1.00,9.13
1/27/13,Missouri St,Drake,78,72,Missouri St,6,Win,Home,-7.90,-1.93
1/27/13,Drake,Missouri St,72,78,Missouri St,-6,Loss,Away,-1.93,-7.90
1/27/13,Purdue,Iowa,65,62,Purdue,3,Win,Home,1.00,7.61
1/27/13,Iowa,Purdue,62,65,Purdue,-3,Loss,Away,7.61,1.00
1/27/13,Manhattan,Rider,62,51,Rider,11,Win,Away,-2.38,0.90
1/27/13,Rider,Manhattan,51,62,Rider,-11,Loss,Home,0.90,-2.38
1/27/13,Creighton,S Illinois,81,51,S Illinois,30,Win,Away,12.32,-2.93
1/27/13,S Illinois,Creighton,51,81,S Illinois,-30,Loss,Home,-2.93,12.32
1/27/13,South Alabama,Florida Intl,60,58,South Alabama,2,Win,Home,0.59,-0.55
1/27/13,Florida Intl,South Alabama,58,60,South Alabama,-2,Loss,Away,-0.55,0.59
1/27/13,St John's,Seton Hall,71,67,St John's,4,Win,Home,-0.53,-0.19
1/27/13,Seton Hall,St John's,67,71,St John's,-4,Loss,Away,-0.19,-0.53
1/27/13,Fairfield,St Peter's,61,54,St Peter's,7,Win,Away,2.03,-6.10
1/27/13,St Peter's,Fairfield,54,61,St Peter's,-7,Loss,Home,-6.10,2.03
1/27/13,Stanford,Utah,87,56,Utah,31,Win,Away,4.81,-1.93
1/27/13,Utah,Stanford,56,87,Utah,-31,Loss,Home,-1.93,4.81
1/26/13,Akron,Buffalo,68,64,Akron,4,Win,Home,9.13,-2.57
1/26/13,Buffalo,Akron,64,68,Akron,-4,Loss,Away,-2.57,9.13
1/26/13,Vermont,Albany NY,50,43,Albany NY,7,Win,Away,4.31,4.12
1/26/13,Albany NY,Vermont,43,50,Albany NY,-7,Loss,Home,4.12,4.31
1/26/13,Alcorn St,Southern Univ,61,57,Alcorn St,4,Win,Home,-7.13,8.26
1/26/13,Southern Univ,Alcorn St,57,61,Alcorn St,-4,Loss,Away,8.26,-7.13
1/26/13,Davidson,Appalachian St,79,56,Appalachian St,23,Win,Away,10.55,-2.70
1/26/13,Appalachian St,Davidson,56,79,Appalachian St,-23,Loss,Home,-2.70,10.55
1/26/13,Arizona,USC,74,50,Arizona,24,Win,Home,9.97,-1.90
1/26/13,USC,Arizona,50,74,Arizona,-24,Loss,Away,-1.90,9.97
1/26/13,Arizona St,UCLA,78,60,Arizona St,18,Win,Home,4.55,6.42
1/26/13,UCLA,Arizona St,60,78,Arizona St,-18,Loss,Away,6.42,4.55
1/26/13,Arkansas St,FL Atlantic,63,38,Arkansas St,25,Win,Home,5.39,-3.43
1/26/13,FL Atlantic,Arkansas St,38,63,Arkansas St,-25,Loss,Away,-3.43,5.39
1/26/13,Army,American Univ,77,64,Army,13,Win,Home,3.03,-6.03
1/26/13,American Univ,Army,64,77,Army,-13,Loss,Away,-6.03,3.03
1/26/13,Mississippi,Auburn,63,61,Auburn,2,Win,Away,11.10,-3.81
1/26/13,Auburn,Mississippi,61,63,Auburn,-2,Loss,Home,-3.81,11.10
1/26/13,Delaware St,Bethune-Cookman,68,52,Bethune-Cookman,16,Win,Away,-6.18,-3.48
1/26/13,Bethune-Cookman,Delaware St,52,68,Bethune-Cookman,-16,Loss,Home,-3.48,-6.18
1/26/13,New Hampshire,Binghamton,63,45,Binghamton,18,Win,Away,-3.52,-14.54
1/26/13,Binghamton,New Hampshire,45,63,Binghamton,-18,Loss,Home,-14.54,-3.52
1/26/13,Boston Univ,MD Baltimore Co,81,75,Boston Univ,6,Win,Home,3.69,-9.21
1/26/13,MD Baltimore Co,Boston Univ,75,81,Boston Univ,-6,Loss,Away,-9.21,3.69
1/26/13,Long Island,Bryant,79,78,Bryant,1,Win,Away,2.50,2.90
1/26/13,Bryant,Long Island,78,79,Bryant,-1,Loss,Home,2.90,2.50
1/26/13,Butler,Temple,83,71,Butler,12,Win,Home,5.20,4.97
1/26/13,Temple,Butler,71,83,Butler,-12,Loss,Away,4.97,5.20
1/26/13,W Michigan,C Michigan,76,59,C Michigan,17,Win,Away,2.07,-5.03
1/26/13,C Michigan,W Michigan,59,76,C Michigan,-17,Loss,Home,-5.03,2.07
1/26/13,Cal Poly SLO,CS Northridge,75,64,Cal Poly SLO,11,Win,Home,0.96,-1.97
1/26/13,CS Northridge,Cal Poly SLO,64,75,Cal Poly SLO,-11,Loss,Away,-1.97,0.96
1/26/13,Cent Arkansas,Lamar,88,59,Cent Arkansas,29,Win,Home,-4.70,-17.29
1/26/13,Lamar,Cent Arkansas,59,88,Cent Arkansas,-29,Loss,Away,-17.29,-4.70
1/26/13,Central Conn,St Francis NY,72,70,Central Conn,2,Win,Home,-4.20,-1.17
1/26/13,St Francis NY,Central Conn,70,72,Central Conn,-2,Loss,Away,-1.17,-4.20
1/26/13,Chicago St,Utah Valley,62,54,Chicago St,8,Win,Home,-8.12,-4.44
1/26/13,Utah Valley,Chicago St,54,62,Chicago St,-8,Loss,Away,-4.44,-8.12
1/26/13,Elon,Citadel,70,66,Citadel,4,Win,Away,2.39,-11.41
1/26/13,Citadel,Elon,66,70,Citadel,-4,Loss,Home,-11.41,2.39
1/26/13,Coastal Car,Campbell,73,59,Coastal Car,14,Win,Home,-0.38,-4.82
1/26/13,Campbell,Coastal Car,59,73,Coastal Car,-14,Loss,Away,-4.82,-0.38
1/26/13,Cornell,Columbia,66,63,Columbia,3,Win,Away,-4.90,0.23
1/26/13,Columbia,Cornell,63,66,Columbia,-3,Loss,Home,0.23,-4.90
1/26/13,CS Sacramento,N Colorado,79,72,CS Sacramento,7,Win,Home,-2.63,-2.59
1/26/13,N Colorado,CS Sacramento,72,79,CS Sacramento,-7,Loss,Away,-2.59,-2.63
1/26/13,Dayton,Duquesne,72,56,Dayton,16,Win,Home,5.47,-8.03
1/26/13,Duquesne,Dayton,56,72,Dayton,-16,Loss,Away,-8.03,5.47
1/26/13,Drexel,Georgia St,68,57,Drexel,11,Win,Home,0.10,0.37
1/26/13,Georgia St,Drexel,57,68,Drexel,-11,Loss,Away,0.37,0.10
1/26/13,Duke,Maryland,84,64,Duke,20,Win,Home,13.58,7.10
1/26/13,Maryland,Duke,64,84,Duke,-20,Loss,Away,7.10,13.58
1/26/13,E Illinois,SE Missouri St,78,72,E Illinois,6,Win,Home,-3.63,0.76
1/26/13,SE Missouri St,E Illinois,72,78,E Illinois,-6,Loss,Away,0.76,-3.63
1/26/13,Belmont,E Kentucky,85,74,E Kentucky,11,Win,Away,12.75,6.34
1/26/13,E Kentucky,Belmont,74,85,E Kentucky,-11,Loss,Home,6.34,12.75
1/26/13,E Michigan,N Illinois,42,25,E Michigan,17,Win,Home,-5.43,-10.11
1/26/13,N Illinois,E Michigan,25,42,E Michigan,-17,Loss,Away,-10.11,-5.43
1/26/13,UTEP,East Carolina,68,67,East Carolina,1,Win,Away,2.63,0.04
1/26/13,East Carolina,UTEP,67,68,East Carolina,-1,Loss,Home,0.04,2.63
1/26/13,TN Martin,Edwardsville,65,62,Edwardsville,3,Win,Away,-12.59,-6.52
1/26/13,Edwardsville,TN Martin,62,65,Edwardsville,-3,Loss,Home,-6.52,-12.59
1/26/13,ETSU,North Florida,89,75,ETSU,14,Win,Home,-10.57,-3.93
1/26/13,North Florida,ETSU,75,89,ETSU,-14,Loss,Away,-3.93,-10.57
1/26/13,Florida A&M,MD E Shore,55,54,Florida A&M,1,Win,Home,-9.89,-14.48
1/26/13,MD E Shore,Florida A&M,54,55,Florida A&M,-1,Loss,Away,-14.48,-9.89
1/26/13,Fordham,Rhode Island,66,63,Fordham,3,Win,Home,-11.48,-5.55
1/26/13,Rhode Island,Fordham,63,66,Fordham,-3,Loss,Away,-5.55,-11.48
1/26/13,Colorado St,Fresno St,74,63,Fresno St,11,Win,Away,9.45,-3.15
1/26/13,Fresno St,Colorado St,63,74,Fresno St,-11,Loss,Home,-3.15,9.45
1/26/13,G Washington,Charlotte,82,54,G Washington,28,Win,Home,0.93,0.63
1/26/13,Charlotte,G Washington,54,82,G Washington,-28,Loss,Away,0.63,0.93
1/26/13,Georgetown,Louisville,53,51,Georgetown,2,Win,Home,8.90,15.55
1/26/13,Louisville,Georgetown,51,53,Georgetown,-2,Loss,Away,15.55,8.90
1/26/13,Georgia Tech,Wake Forest,82,62,Georgia Tech,20,Win,Home,2.67,-2.40
1/26/13,Wake Forest,Georgia Tech,62,82,Georgia Tech,-20,Loss,Away,-2.40,2.67
1/26/13,Gonzaga,San Francisco,66,52,Gonzaga,14,Win,Home,17.40,-0.59
1/26/13,San Francisco,Gonzaga,52,66,Gonzaga,-14,Loss,Away,-0.59,17.40
1/26/13,Ark Pine Bluff,Grambling,79,67,Grambling,12,Win,Away,-3.93,-27.37
1/26/13,Grambling,Ark Pine Bluff,67,79,Grambling,-12,Loss,Home,-27.37,-3.93
1/26/13,Harvard,Dartmouth,82,77,Harvard,5,Win,Home,4.70,-6.04
1/26/13,Dartmouth,Harvard,77,82,Harvard,-5,Loss,Away,-6.04,4.70
1/26/13,UNC Wilmington,Hofstra,57,51,Hofstra,6,Win,Away,-7.83,-8.97
1/26/13,Hofstra,UNC Wilmington,51,57,Hofstra,-6,Loss,Home,-8.97,-7.83
1/26/13,Bucknell,Holy Cross,65,58,Holy Cross,7,Win,Away,9.61,-3.17
1/26/13,Holy Cross,Bucknell,58,65,Holy Cross,-7,Loss,Home,-3.17,9.61
1/26/13,Houston,UAB,66,61,Houston,5,Win,Home,4.32,-0.87
1/26/13,UAB,Houston,61,66,Houston,-5,Loss,Away,-0.87,4.32
1/26/13,Idaho,UT San Antonio,74,70,Idaho,4,Win,Home,-2.04,-6.31
1/26/13,UT San Antonio,Idaho,70,74,Idaho,-4,Loss,Away,-6.31,-2.04
1/26/13,Illinois St,Evansville,67,62,Illinois St,5,Win,Home,6.52,2.63
1/26/13,Evansville,Illinois St,62,67,Illinois St,-5,Loss,Away,2.63,6.52
1/26/13,Indiana St,Northern Iowa,59,58,Indiana St,1,Win,Home,0.62,3.10
1/26/13,Northern Iowa,Indiana St,58,59,Indiana St,-1,Loss,Away,3.10,0.62
1/26/13,Iowa St,Kansas St,73,67,Iowa St,6,Win,Home,9.23,7.60
1/26/13,Kansas St,Iowa St,67,73,Iowa St,-6,Loss,Away,7.60,9.23
1/26/13,IPFW,IUPUI,80,79,IPFW,1,Win,Home,-1.90,-13.00
1/26/13,IUPUI,IPFW,79,80,IPFW,-1,Loss,Away,-13.00,-1.90
1/26/13,Jackson St,MS Valley St,60,57,Jackson St,3,Win,Home,-5.44,-10.86
1/26/13,MS Valley St,Jackson St,57,60,Jackson St,-3,Loss,Away,-10.86,-5.44
1/26/13,Jacksonville St,Murray St,65,64,Jacksonville St,1,Win,Home,-0.19,4.19
1/26/13,Murray St,Jacksonville St,64,65,Jacksonville St,-1,Loss,Away,4.19,-0.19
1/26/13,James Madison,Old Dominion,56,46,James Madison,10,Win,Home,0.29,-6.03
1/26/13,Old Dominion,James Madison,46,56,James Madison,-10,Loss,Away,-6.03,0.29
1/26/13,Kansas,Oklahoma,67,54,Kansas,13,Win,Home,13.35,5.33
1/26/13,Oklahoma,Kansas,54,67,Kansas,-13,Loss,Away,5.33,13.35
1/26/13,Ohio,Kent,69,68,Kent,1,Win,Away,9.16,4.06
1/26/13,Kent,Ohio,68,69,Kent,-1,Loss,Home,4.06,9.16
1/26/13,Kentucky,LSU,75,70,Kentucky,5,Win,Home,9.26,2.52
1/26/13,LSU,Kentucky,70,75,Kentucky,-5,Loss,Away,2.52,9.26
1/26/13,Lafayette,Lehigh,78,57,Lehigh,21,Win,Away,-0.41,7.24
1/26/13,Lehigh,Lafayette,57,78,Lehigh,-21,Loss,Home,7.24,-0.41
1/26/13,Charleston So,Liberty,79,75,Liberty,4,Win,Away,4.32,-4.28
1/26/13,Liberty,Charleston So,75,79,Liberty,-4,Loss,Home,-4.28,4.32
1/26/13,Mercer,Lipscomb,71,65,Lipscomb,6,Win,Away,5.41,-8.24
